"('살인', 'Noun')","('의', 'Josa')",
"('비하', 'Verb')",,
"('막힌', 'Verb')",,
"('침식', 'Noun')",,
"('이심률', 'Noun')",,
"('배신자', 'Noun')",,
"('헛된', 'Noun')",,
"('춥다', 'Noun')",,
"('불충분한', 'Adjective')",,
"('분개한', 'Adjective')",,
"('바리', 'Noun')",,
"('무너질', 'Verb')",,
"('못', 'VerbPrefix')","('된', 'Verb')",
"('단호', 'Noun')","('한', 'Josa')",
"('혼잡', 'Noun')",,
"('주름', 'Noun')",,
"('아랫', 'Modifier')",,
"('비꼬는', 'Verb')",,
"('블라인드', 'Noun')",,
"('불명예', 'Noun')","('스러운', 'Josa')",
"('무신론', 'Noun')",,
"('침착한', 'Adjective')",,
"('오만한', 'Adjective')",,
"('소외', 'Noun')",,
"('분출', 'Noun')",,
"('독재', 'Noun')","('의', 'Josa')",
"('늘어진', 'Verb')",,
"('나사', 'Noun')",,
"('그늘', 'Noun')",,
"('경쟁자', 'Noun')",,
"('회귀', 'Noun')",,
"('폭발물', 'Noun')",,
"('전치', 'Noun')",,
"('자지', 'Noun')",,
"('완고한', 'Adjective')",,
"('염증', 'Noun')",,
"('쓸모없는', 'Adjective')",,
"('싫어하여', 'Adjective')",,
"('부끄러운', 'Adjective')",,
"('화나게', 'Verb')",,
"('침수', 'Noun')",,
"('충만', 'Noun')","('한', 'Josa')",
"('좌절', 'Noun')",,
"('울타리', 'Noun')",,
"('배제', 'Noun')",,
"('무질서', 'Noun')","('한', 'Josa')",
"('농담', 'Noun')",,
"('힘', 'Noun')","('있는', 'Adjective')",
"('평민', 'Noun')","('의', 'Josa')",
"('파편', 'Noun')",,
"('터', 'Noun')","('무니', 'Noun')","('없는', 'Adjective')"
"('일', 'Modifier')","('탈', 'Noun')",
"('수고', 'Noun')",,
"('불', 'Noun')","('안정', 'Noun')",
"('보조', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('버림', 'Verb')","('받은', 'Verb')",
"('발진', 'Noun')",,
"('호구', 'Noun')",,
"('해골', 'Noun')",,
"('중상', 'Noun')",,
"('연루', 'Noun')",,
"('약화', 'Noun')",,
"('싫어', 'Adjective')",,
"('시', 'Noun')","('다', 'Josa')",
"('수수한', 'Adjective')",,
"('불완전', 'Noun')",,
"('박탈', 'Noun')",,
"('바이스', 'Noun')",,
"('내', 'Determiner')","('키', 'Noun')","('지', 'Josa')"
"('강경', 'Noun')","('파', 'Noun')",
"('혐오', 'Noun')",,
"('허위', 'Noun')","('의', 'Josa')",
"('푼', 'Noun')",,
"('지루한', 'Adjective')",,
"('주먹', 'Noun')",,
"('악화', 'Noun')","('되는', 'Verb')",
"('싫은', 'Adjective')",,
"('불균형', 'Noun')",,
"('프로스트', 'Noun')",,
"('출혈', 'Noun')",,
"('별난', 'Noun')",,
"('무관심', 'Noun')",,
"('대홍수', 'Noun')",,
"('근본', 'Noun')","('주의', 'Noun')",
"('과세', 'Noun')",,
"('표면', 'Noun')","('적', 'Suffix')","('으로', 'Josa')"
"('연약한', 'Adjective')",,
"('약탈', 'Noun')","('하는', 'Verb')",
"('불신', 'Noun')",,
"('매듭', 'Noun')",,
"('단조로운', 'Adjective')",,
"('자그마한', 'Adjective')",,
"('어기는', 'Verb')",,
"('뚱뚱한', 'Adjective')",,
"('뒤', 'Noun')","('떨어진', 'Verb')",
"('동결', 'Noun')",,
"('결여', 'Noun')","('된', 'Verb')",
"('격노한', 'Adjective')",,
"('흡입', 'Noun')",,
"('하찮은', 'Adjective')",,
"('재발', 'Noun')",,
"('우려', 'Noun')","('하는', 'Verb')",
"('역설', 'Noun')","('적', 'Suffix')","('으로', 'Josa')"
"('신', 'Modifier')","('비적', 'Noun')","('인', 'Josa')"
"('부과', 'Noun')",,
"('콤플렉스', 'Noun')",,
"('언', 'Modifier')",,
"('비열한', 'Adjective')",,
"('벗겨', 'Verb')",,
"('무서워', 'Adjective')",,
"('교활한', 'Adjective')",,
"('고민', 'Noun')","('하는', 'Verb')",
"('가난하게', 'Adjective')",,
"('황량', 'Noun')","('한', 'Josa')",
"('터', 'Noun')","('무니', 'Noun')",
"('불운', 'Noun')","('한', 'Josa')",
"('부식', 'Noun')",,
"('복종', 'Noun')","('하는', 'Verb')",
"('대조', 'Noun')","('되는', 'Verb')",
"('침체', 'Noun')",,
"('착취', 'Noun')",,
"('매복', 'Noun')",,
"('왕따', 'Noun')",,
"('어둡다', 'Adjective')",,
"('슬퍼하는', 'Adjective')",,
"('불명예', 'Noun')",,
"('부적절', 'Noun')",,
"('부도덕한', 'Adjective')",,
"('무정', 'Noun')","('부주의', 'Noun')",
"('무식한', 'Adjective')",,
"('무관심한', 'Adjective')",,
"('괴로움', 'Noun')",,
"('팽팽', 'Noun')","('한', 'Josa')",
"('치명', 'Noun')","('적', 'Suffix')",
"('조커', 'Noun')",,
"('우스꽝스러운', 'Adjective')",,
"('미신', 'Noun')",,
"('말소', 'Verb')",,
"('기생충', 'Noun')",,
"('풍자', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('어는', 'Modifier')",,
"('암살자', 'Noun')",,
"('악몽', 'Noun')",,
"('스플릿', 'Noun')",,
"('비장', 'Noun')",,
"('무더운', 'Adjective')",,
"('논쟁', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('냉담한', 'Adjective')",,
"('결핍', 'Noun')",,
"('형편', 'Noun')",,
"('폭', 'Noun')","('군', 'Suffix')",
"('죄인', 'Noun')",,
"('자객', 'Noun')",,
"('쐐기', 'Noun')",,
"('속박', 'Noun')",,
"('불변', 'Noun')",,
"('반역', 'Noun')","('의', 'Josa')",
"('맹세', 'Noun')",,
"('격리', 'Noun')",,
"('강박', 'Noun')",,
"('타락', 'Noun')",,
"('추한', 'Adjective')",,
"('추악한', 'Adjective')",,
"('망할', 'Adjective')",,
"('둔한', 'Adjective')",,
"('데몬', 'Noun')",,
"('낙인', 'Noun')",,
"('기행', 'Noun')",,
"('교란', 'Noun')",,
"('트위스트', 'Noun')",,
"('조롱', 'Noun')",,
"('적대', 'Noun')","('하는', 'Verb')",
"('불공정', 'Noun')",,
"('변태', 'Noun')",,
"('천적', 'Noun')",,
"('주입', 'Noun')",,
"('절박', 'Noun')","('한', 'Josa')",
"('억압', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('앉아있는', 'Verb')",,
"('보이콧', 'Noun')",,
"('무섭게', 'Adjective')",,
"('메', 'Noun')","('마른', 'Adjective')",
"('누', 'Noun')","('출', 'Verb')",
"('가파르', 'Noun')","('게', 'Josa')",
"('현세', 'Noun')","('의', 'Josa')",
"('잉어', 'Noun')",,
"('우수리', 'Noun')",,
"('엄숙한', 'Adjective')",,
"('불평', 'Noun')",,
"('금기', 'Noun')",,
"('귀찮은', 'Adjective')",,
"('걱정', 'Noun')","('하여', 'Verb')",
"('거만한', 'Adjective')",,
"('험악한', 'Adjective')",,
"('증오', 'Noun')",,
"('욕심', 'Noun')",,
"('스크래치', 'Noun')",,
"('소', 'Modifier')","('폭', 'Noun')",
"('부당', 'Noun')",,
"('모욕', 'Noun')",,
"('대공포', 'Noun')",,
"('꼬인', 'Adjective')",,
"('골절', 'Noun')",,
"('후회', 'Noun')",,
"('채찍', 'Noun')",,
"('찢어진', 'Verb')",,
"('조잡한', 'Adjective')",,
"('조소', 'Noun')",,
"('전멸', 'Noun')",,
"('재앙', 'Noun')",,
"('애로', 'Noun')",,
"('부푼', 'Verb')",,
"('문맹', 'Noun')",,
"('도상', 'Noun')",,
"('도발', 'Noun')",,
"('괴이', 'Noun')","('한', 'Josa')",
"('환각', 'Noun')",,
"('징후', 'Noun')",,
"('오인', 'Noun')",,
"('무력한', 'Adjective')",,
"('경솔한', 'Adjective')",,
"('하락', 'Noun')",,
"('자살', 'Noun')","('의', 'Josa')",
"('일그러진', 'Verb')",,
"('역경', 'Noun')",,
"('싸구려', 'Noun')",,
"('불편', 'Noun')",,
"('부조리', 'Noun')",,
"('병적', 'Noun')","('인', 'Josa')",
"('벨소리', 'Noun')",,
"('배반', 'Noun')",,
"('방어', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('가자미', 'Noun')",,
"('퍼지', 'Verb')",,
"('크리프', 'Noun')",,
"('취약', 'Noun')",,
"('저속한', 'Adjective')",,
"('이교', 'Noun')",,
"('울음', 'Noun')",,
"('약점', 'Noun')",,
"('실업자', 'Noun')",,
"('실망', 'Noun')",,
"('속임수', 'Noun')",,
"('속', 'Modifier')","('이기', 'Noun')",
"('번거로운', 'Adjective')",,
"('만들다', 'Verb')",,
"('녹', 'Noun')",,
"('낭비', 'Noun')",,
"('과열', 'Noun')",,
"('공연히', 'Adverb')",,
"('경고', 'Noun')","('의', 'Josa')",
"('감염', 'Noun')","('되는', 'Verb')",
"('향연', 'Noun')",,
"('틀리게', 'Verb')",,
"('탁한', 'Adjective')",,
"('차별', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('예속', 'Noun')",,
"('악취', 'Noun')",,
"('부재자', 'Noun')",,
"('발휘', 'Noun')",,
"('문서', 'Noun')","('화', 'Suffix')",
"('무른', 'Noun')",,
"('모욕', 'Noun')","('한', 'Josa')",
"('대담', 'Noun')",,
"('광기', 'Noun')",,
"('과소', 'Noun')",,
"('가라앉는', 'Verb')",,
"('현기증', 'Noun')",,
"('헤로인', 'Noun')",,
"('지터', 'Noun')",,
"('우스운', 'Adjective')",,
"('어설픈', 'Adjective')",,
"('아파', 'Adjective')",,
"('불', 'Noun')","('일치', 'Noun')",
"('반항', 'Noun')",,
"('매국노', 'Noun')",,
"('난처한', 'Adjective')",,
"('그리워', 'Adjective')",,
"('게토', 'Noun')",,
"('황폐', 'Noun')","('한', 'Josa')",
"('통렬', 'Noun')","('한', 'Josa')",
"('창백한', 'Adjective')",,
"('사기', 'Noun')","('의', 'Josa')",
"('부정', 'Noun')","('하게', 'Verb')",
"('변덕', 'Noun')","('스러운', 'Josa')",
"('버스', 'Noun')","('트', 'Noun')",
"('뒤틀린', 'Verb')",,
"('격퇴', 'Noun')",,
"('겁쟁이', 'Noun')",,
"('해충', 'Noun')",,
"('핑', 'Noun')",,
"('전리품', 'Noun')",,
"('음수', 'Noun')",,
"('으', 'Adverb')","('깬', 'Verb')",
"('소란', 'Noun')",,
"('비뚤어진', 'Verb')",,
"('불행', 'Noun')",,
"('변명', 'Noun')",,
"('먹다', 'Verb')",,
"('균열', 'Noun')",,
"('괴롭힘', 'Noun')",,
"('퇴폐', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('찌르기', 'Verb')",,
"('위선', 'Noun')",,
"('살인자', 'Noun')",,
"('불공평한', 'Adjective')",,
"('미안하다', 'Adjective')",,
"('긴장', 'Noun')","('된', 'Verb')",
"('간과', 'Noun')",,
"('가장자리', 'Noun')","('의', 'Josa')",
"('혼동', 'Noun')",,
"('반감', 'Noun')",,
"('망', 'Noun')","('가', 'Josa')",
"('도당', 'Noun')",,
"('기만', 'Noun')",,
"('곤란', 'Noun')",,
"('고생', 'Noun')",,
"('헤게모니', 'Noun')",,
"('헛소리', 'Noun')",,
"('지저분한', 'Adjective')",,
"('절망', 'Noun')",,
"('스페', 'Noun')","('이드', 'Noun')",
"('반대', 'Noun')","('자', 'Suffix')",
"('독재자', 'Noun')","('의', 'Josa')",
"('독사', 'Noun')",,
"('도망자', 'Noun')",,
"('느와르', 'Noun')",,
"('꾸며', 'Verb')","('낸', 'Verb')",
"('기형', 'Noun')","('의', 'Josa')",
"('게으른', 'Adjective')",,
"('혼수', 'Noun')",,
"('유', 'Noun')","('휴', 'Exclamation')",
"('스튜', 'Noun')",,
"('산산조각', 'Noun')",,
"('바이어스', 'Noun')",,
"('뜻', 'Noun')","('밖에', 'Josa')",
"('뒤집힌', 'Noun')",,
"('도전', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('굽기', 'Verb')",,
"('감상', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('하등', 'Noun')","('의', 'Josa')",
"('오용', 'Noun')",,
"('아프다', 'Adjective')",,
"('소나기', 'Noun')",,
"('비명', 'Noun')",,
"('불연속', 'Noun')",,
"('부기', 'Noun')",,
"('변칙', 'Noun')",,
"('버릇', 'Noun')",,
"('피켓', 'Noun')",,
"('침략', 'Noun')","('자', 'Suffix')",
"('착각', 'Noun')",,
"('얼룩', 'Noun')",,
"('양보', 'Noun')",,
"('수피', 'Noun')",,
"('사별', 'Noun')",,
"('불법', 'Noun')","('의', 'Josa')",
"('미워하는', 'Adjective')",,
"('기우는', 'Verb')",,
"('고집', 'Noun')",,
"('간섭', 'Noun')","('의', 'Josa')",
"('흐릿', 'Noun')","('한', 'Josa')",
"('편파', 'Noun')",,
"('탐욕', 'Noun')","('스러운', 'Josa')",
"('자만', 'Noun')",,
"('인플레이션', 'Noun')","('의', 'Josa')",
"('신경질', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('비관', 'Noun')","('적', 'Suffix')","('인', 'Josa')"
"('불결한', 'Adjective')",,
"('무정부주의자', 'Noun')",,
"('말뚝', 'Noun')","('을', 'Josa')",
"('똥', 'Noun')",,
"('딜레마', 'Noun')",,
"('대변', 'Noun')",,
"('기형', 'Noun')",,
"('굴욕', 'Noun')",,
"('고약한', 'Adjective')",,
"('고뇌', 'Noun')",,
